original_species,candidate_species,shared_types,shared_egggroups,bst_delta,category_rule,fallback_tier
SPECIES_TOXEL,SPECIES_PICHU,ELECTRIC,UNDISCOVERED,-37,normal_pool,1
SPECIES_TOXEL,SPECIES_BUDEW,POISON,UNDISCOVERED,38,normal_pool,1
SPECIES_TOXICROAK,SPECIES_PANGORO,FIGHTING,HUMAN_LIKE,5,normal_pool,1
SPECIES_TOXICROAK,SPECIES_HAWLUCHA,FIGHTING,HUMAN_LIKE,10,normal_pool,1
SPECIES_TOXICROAK,SPECIES_GRAPPLOCT,FIGHTING,HUMAN_LIKE,-10,normal_pool,1
SPECIES_TOXICROAK,SPECIES_TOXTRICITY,POISON,HUMAN_LIKE,12,normal_pool,1
SPECIES_TOXICROAK,SPECIES_MACHAMP,FIGHTING,HUMAN_LIKE,15,normal_pool,1
SPECIES_TOXICROAK,SPECIES_CONKELDURR,FIGHTING,HUMAN_LIKE,15,normal_pool,1
SPECIES_TOXICROAK,SPECIES_HARIYAMA,FIGHTING,HUMAN_LIKE,-16,normal_pool,1
SPECIES_TOXICROAK,SPECIES_MIENSHAO,FIGHTING,HUMAN_LIKE,20,normal_pool,1
SPECIES_TOXICROAK,SPECIES_THROH,FIGHTING,HUMAN_LIKE,-25,normal_pool,1
SPECIES_TOXICROAK,SPECIES_SAWK,FIGHTING,HUMAN_LIKE,-25,normal_pool,1
SPECIES_TOXICROAK,SPECIES_GALLADE,FIGHTING,HUMAN_LIKE,28,normal_pool,1
SPECIES_TOXICROAK,SPECIES_HITMONLEE,FIGHTING,HUMAN_LIKE,-35,normal_pool,1
SPECIES_TOXICROAK,SPECIES_HITMONCHAN,FIGHTING,HUMAN_LIKE,-35,normal_pool,1
SPECIES_TOXICROAK,SPECIES_HITMONTOP,FIGHTING,HUMAN_LIKE,-35,normal_pool,1
SPECIES_TOXICROAK,SPECIES_LUCARIO,FIGHTING,HUMAN_LIKE,35,normal_pool,1
SPECIES_TOXICROAK,SPECIES_INFERNAPE,FIGHTING,HUMAN_LIKE,44,normal_pool,1
SPECIES_TOXICROAK,SPECIES_MEDICHAM,FIGHTING,HUMAN_LIKE,-80,normal_pool,3
SPECIES_TOXICROAK,SPECIES_MACHOKE,FIGHTING,HUMAN_LIKE,-85,normal_pool,3
SPECIES_TOXICROAK,SPECIES_MONFERNO,FIGHTING,HUMAN_LIKE,-85,normal_pool,3
SPECIES_TOXICROAK,SPECIES_GURDURR,FIGHTING,HUMAN_LIKE,-85,normal_pool,3
SPECIES_TOXTRICITY,SPECIES_ELECTABUZZ,ELECTRIC,HUMAN_LIKE,-12,normal_pool,1
SPECIES_TOXTRICITY,SPECIES_TOXICROAK,POISON,HUMAN_LIKE,-12,normal_pool,1
SPECIES_TOXTRICITY,SPECIES_ELECTIVIRE,ELECTRIC,HUMAN_LIKE,38,normal_pool,1
SPECIES_TRANQUILL,SPECIES_TRUMBEAK,"FLYING,NORMAL",FLYING,-3,normal_pool,1
SPECIES_TRANQUILL,SPECIES_CORVISQUIRE,FLYING,FLYING,7,normal_pool,1
SPECIES_TRANQUILL,SPECIES_RUFFLET,"FLYING,NORMAL",FLYING,-8,normal_pool,1
SPECIES_TRANQUILL,SPECIES_PIDGEOTTO,"FLYING,NORMAL",FLYING,-9,normal_pool,1
SPECIES_TRANQUILL,SPECIES_VULLABY,FLYING,FLYING,12,normal_pool,1
SPECIES_TRANQUILL,SPECIES_STARAVIA,"FLYING,NORMAL",FLYING,-18,normal_pool,1
SPECIES_TRANQUILL,SPECIES_FARFETCHD,"FLYING,NORMAL",FLYING,19,normal_pool,1
SPECIES_TRANQUILL,SPECIES_FLETCHINDER,FLYING,FLYING,24,normal_pool,1
SPECIES_TRANQUILL,SPECIES_WOOBAT,FLYING,FLYING,-35,normal_pool,1
SPECIES_TRANQUILL,SPECIES_NATU,FLYING,FLYING,-38,normal_pool,1
SPECIES_TRANQUILL,SPECIES_ROWLET,FLYING,FLYING,-38,normal_pool,1
SPECIES_TRANQUILL,SPECIES_ARCHEN,FLYING,FLYING,43,normal_pool,1
SPECIES_TRANQUILL,SPECIES_TOGETIC,FLYING,FLYING,47,normal_pool,2
SPECIES_TRANQUILL,SPECIES_MURKROW,FLYING,FLYING,47,normal_pool,2
SPECIES_TRANQUILL,SPECIES_DODUO,"FLYING,NORMAL",FLYING,-48,normal_pool,2
SPECIES_TRANQUILL,SPECIES_SWABLU,"FLYING,NORMAL",FLYING,-48,normal_pool,2
SPECIES_TRANQUILL,SPECIES_CHATOT,"FLYING,NORMAL",FLYING,53,normal_pool,2
SPECIES_TRANQUILL,SPECIES_DUCKLETT,FLYING,FLYING,-53,normal_pool,2
SPECIES_TRANQUILL,SPECIES_SQUAWKABILLY,"FLYING,NORMAL",FLYING,59,normal_pool,2
SPECIES_TRANQUILL,SPECIES_DARTRIX,FLYING,FLYING,62,normal_pool,2
SPECIES_TRANQUILL,SPECIES_SWOOBAT,FLYING,FLYING,67,normal_pool,2
SPECIES_TRANQUILL,SPECIES_WATTREL,FLYING,FLYING,-78,normal_pool,3
SPECIES_TRANQUILL,SPECIES_FLETCHLING,"FLYING,NORMAL",FLYING,-80,normal_pool,3
SPECIES_TRANQUILL,SPECIES_PELIPPER,FLYING,FLYING,82,normal_pool,3
SPECIES_TRANQUILL,SPECIES_FEAROW,"FLYING,NORMAL",FLYING,84,normal_pool,3
SPECIES_TRANQUILL,SPECIES_TAILLOW,"FLYING,NORMAL",FLYING,-88,normal_pool,3
SPECIES_TRANQUILL,SPECIES_WINGULL,FLYING,FLYING,-88,normal_pool,3
SPECIES_TRANQUILL,SPECIES_PIKIPEK,"FLYING,NORMAL",FLYING,-93,normal_pool,3
SPECIES_TRANQUILL,SPECIES_NOCTOWL,"FLYING,NORMAL",FLYING,94,normal_pool,3
SPECIES_TRANQUILL,SPECIES_PIDOVE,"FLYING,NORMAL",FLYING,-94,normal_pool,3
SPECIES_TRANQUILL,SPECIES_SPEAROW,"FLYING,NORMAL",FLYING,-96,normal_pool,3
SPECIES_TRANQUILL,SPECIES_HOOTHOOT,"FLYING,NORMAL",FLYING,-96,normal_pool,3
SPECIES_TRANQUILL,SPECIES_GOLBAT,FLYING,FLYING,97,normal_pool,3
SPECIES_TRANQUILL,SPECIES_SWELLOW,"FLYING,NORMAL",FLYING,97,normal_pool,3
SPECIES_TRAPINCH,SPECIES_GIBLE,GROUND,DRAGON,10,normal_pool,1
SPECIES_TRAPINCH,SPECIES_NINCADA,GROUND,BUG,-24,normal_pool,1
SPECIES_TRAPINCH,SPECIES_SILICOBRA,GROUND,DRAGON,25,normal_pool,1
SPECIES_TRAPINCH,SPECIES_VIBRAVA,GROUND,"BUG,DRAGON",50,normal_pool,2
SPECIES_TREECKO,SPECIES_BULBASAUR,GRASS,MONSTER,8,normal_pool,1
SPECIES_TREECKO,SPECIES_CHIKORITA,GRASS,MONSTER,8,normal_pool,1
SPECIES_TREECKO,SPECIES_TURTWIG,GRASS,MONSTER,8,normal_pool,1
SPECIES_TREECKO,SPECIES_SNOVER,GRASS,MONSTER,24,normal_pool,1
SPECIES_TREECKO,SPECIES_APPLIN,GRASS,DRAGON,-50,normal_pool,2
SPECIES_TREECKO,SPECIES_IVYSAUR,GRASS,MONSTER,95,normal_pool,3
SPECIES_TREECKO,SPECIES_BAYLEEF,GRASS,MONSTER,95,normal_pool,3
SPECIES_TREECKO,SPECIES_GROVYLE,GRASS,"DRAGON,MONSTER",95,normal_pool,3
SPECIES_TREECKO,SPECIES_GROTLE,GRASS,MONSTER,95,normal_pool,3
SPECIES_TREVENANT,SPECIES_CACTURNE,GRASS,GRASS,1,normal_pool,1
SPECIES_TREVENANT,SPECIES_MIMIKYU,GHOST,AMORPHOUS,2,normal_pool,1
SPECIES_TREVENANT,SPECIES_LUDICOLO,GRASS,GRASS,6,normal_pool,1
SPECIES_TREVENANT,SPECIES_SHIFTRY,GRASS,GRASS,6,normal_pool,1
SPECIES_TREVENANT,SPECIES_WHIMSICOTT,GRASS,GRASS,6,normal_pool,1
SPECIES_TREVENANT,SPECIES_LILLIGANT,GRASS,GRASS,6,normal_pool,1
SPECIES_TREVENANT,SPECIES_JELLICENT,GHOST,AMORPHOUS,6,normal_pool,1
SPECIES_TREVENANT,SPECIES_LURANTIS,GRASS,GRASS,6,normal_pool,1
SPECIES_TREVENANT,SPECIES_PALOSSAND,GHOST,AMORPHOUS,6,normal_pool,1
SPECIES_TREVENANT,SPECIES_BRAMBLEGHAST,"GHOST,GRASS",GRASS,6,normal_pool,1
SPECIES_TREVENANT,SPECIES_LILLIGANT_HISUIAN,GRASS,GRASS,6,normal_pool,1
SPECIES_TREVENANT,SPECIES_JELLICENT_FEMALE,GHOST,AMORPHOUS,6,normal_pool,1
SPECIES_TREVENANT,SPECIES_COFAGRIGUS,GHOST,AMORPHOUS,9,normal_pool,1
SPECIES_TREVENANT,SPECIES_RUNERIGUS,GHOST,AMORPHOUS,9,normal_pool,1
SPECIES_TREVENANT,SPECIES_AMOONGUSS,GRASS,GRASS,-10,normal_pool,1
SPECIES_TREVENANT,SPECIES_SPIRITOMB,GHOST,AMORPHOUS,11,normal_pool,1
SPECIES_TREVENANT,SPECIES_FLAPPLE,GRASS,GRASS,11,normal_pool,1
SPECIES_TREVENANT,SPECIES_APPLETUN,GRASS,GRASS,11,normal_pool,1
SPECIES_TREVENANT,SPECIES_DIPPLIN,GRASS,GRASS,11,normal_pool,1
SPECIES_TREVENANT,SPECIES_SCOVILLAIN,GRASS,GRASS,12,normal_pool,1
SPECIES_TREVENANT,SPECIES_MARACTUS,GRASS,GRASS,-13,normal_pool,1
SPECIES_TREVENANT,SPECIES_JUMPLUFF,GRASS,GRASS,-14,normal_pool,1
SPECIES_TREVENANT,SPECIES_BRELOOM,GRASS,GRASS,-14,normal_pool,1
SPECIES_TREVENANT,SPECIES_TROPIUS,GRASS,GRASS,-14,normal_pool,1
SPECIES_TREVENANT,SPECIES_ELDEGOSS,GRASS,GRASS,-14,normal_pool,1
SPECIES_TREVENANT,SPECIES_FERROTHORN,GRASS,GRASS,15,normal_pool,1
SPECIES_TREVENANT,SPECIES_VILEPLUME,GRASS,GRASS,16,normal_pool,1
SPECIES_TREVENANT,SPECIES_VICTREEBEL,GRASS,GRASS,16,normal_pool,1
SPECIES_TREVENANT,SPECIES_BELLOSSOM,GRASS,GRASS,16,normal_pool,1
SPECIES_TREVENANT,SPECIES_BANETTE,GHOST,AMORPHOUS,-19,normal_pool,1
SPECIES_TREVENANT,SPECIES_DUSCLOPS,GHOST,AMORPHOUS,-19,normal_pool,1
SPECIES_TREVENANT,SPECIES_CARNIVINE,GRASS,GRASS,-20,normal_pool,1
SPECIES_TREVENANT,SPECIES_ABOMASNOW,GRASS,GRASS,20,normal_pool,1
SPECIES_TREVENANT,SPECIES_GOURGEIST,"GHOST,GRASS",AMORPHOUS,20,normal_pool,1
SPECIES_TREVENANT,SPECIES_MISMAGIUS,GHOST,AMORPHOUS,21,normal_pool,1
SPECIES_TREVENANT,SPECIES_CHERRIM,GRASS,GRASS,-24,normal_pool,1
SPECIES_TREVENANT,SPECIES_DRIFBLIM,GHOST,AMORPHOUS,24,normal_pool,1
SPECIES_TREVENANT,SPECIES_GENGAR,GHOST,AMORPHOUS,26,normal_pool,1
SPECIES_TREVENANT,SPECIES_ROTOM,GHOST,AMORPHOUS,-34,normal_pool,1
SPECIES_TREVENANT,SPECIES_POLTEAGEIST,GHOST,AMORPHOUS,34,normal_pool,1
SPECIES_TREVENANT,SPECIES_SINISTCHA,"GHOST,GRASS",AMORPHOUS,34,normal_pool,1
SPECIES_TREVENANT,SPECIES_TSAREENA,GRASS,GRASS,36,normal_pool,1
SPECIES_TREVENANT,SPECIES_ARBOLIVA,GRASS,GRASS,36,normal_pool,1
SPECIES_TREVENANT,SPECIES_TANGELA,GRASS,GRASS,-39,normal_pool,1
SPECIES_TREVENANT,SPECIES_MISDREAVUS,GHOST,AMORPHOUS,-39,normal_pool,1
SPECIES_TREVENANT,SPECIES_ROSERADE,GRASS,GRASS,41,normal_pool,1
SPECIES_TREVENANT,SPECIES_TOEDSCRUEL,GRASS,GRASS,41,normal_pool,1
SPECIES_TREVENANT,SPECIES_CHANDELURE,GHOST,AMORPHOUS,46,normal_pool,2
SPECIES_TREVENANT,SPECIES_SUNFLORA,GRASS,GRASS,-49,normal_pool,2
SPECIES_TREVENANT,SPECIES_VENUSAUR,GRASS,GRASS,51,normal_pool,2
SPECIES_TREVENANT,SPECIES_MEGANIUM,GRASS,GRASS,51,normal_pool,2
SPECIES_TREVENANT,SPECIES_TORTERRA,GRASS,GRASS,51,normal_pool,2
SPECIES_TREVENANT,SPECIES_DUSKNOIR,GHOST,AMORPHOUS,51,normal_pool,2
SPECIES_TREVENANT,SPECIES_SERPERIOR,GRASS,GRASS,54,normal_pool,2
SPECIES_TREVENANT,SPECIES_THWACKEY,GRASS,GRASS,-54,normal_pool,2
SPECIES_TREVENANT,SPECIES_EXEGGUTOR,GRASS,GRASS,56,normal_pool,2
SPECIES_TREVENANT,SPECIES_RILLABOOM,GRASS,GRASS,56,normal_pool,2
SPECIES_TREVENANT,SPECIES_MEOWSCARADA,GRASS,GRASS,56,normal_pool,2
SPECIES_TREVENANT,SPECIES_EXEGGUTOR_ALOLAN,GRASS,GRASS,56,normal_pool,2
SPECIES_TREVENANT,SPECIES_TANGROWTH,GRASS,GRASS,61,normal_pool,2
SPECIES_TREVENANT,SPECIES_SERVINE,GRASS,GRASS,-61,normal_pool,2
SPECIES_TREVENANT,SPECIES_DRAKLOAK,GHOST,AMORPHOUS,-64,normal_pool,2
SPECIES_TREVENANT,SPECIES_FLORAGATO,GRASS,GRASS,-64,normal_pool,2
SPECIES_TREVENANT,SPECIES_HYDRAPPLE,GRASS,GRASS,66,normal_pool,2
SPECIES_TREVENANT,SPECIES_IVYSAUR,GRASS,GRASS,-69,normal_pool,2
SPECIES_TREVENANT,SPECIES_PARASECT,GRASS,GRASS,-69,normal_pool,2
SPECIES_TREVENANT,SPECIES_HAUNTER,GHOST,AMORPHOUS,-69,normal_pool,2
SPECIES_TREVENANT,SPECIES_BAYLEEF,GRASS,GRASS,-69,normal_pool,2
SPECIES_TREVENANT,SPECIES_GROTLE,GRASS,GRASS,-69,normal_pool,2
SPECIES_TREVENANT,SPECIES_ROSELIA,GRASS,GRASS,-74,normal_pool,3
SPECIES_TREVENANT,SPECIES_GLOOM,GRASS,GRASS,-79,normal_pool,3
SPECIES_TREVENANT,SPECIES_WEEPINBELL,GRASS,GRASS,-84,normal_pool,3
SPECIES_TREVENANT,SPECIES_LAMPENT,GHOST,AMORPHOUS,-104,normal_pool,3
SPECIES_TROPIUS,SPECIES_JUMPLUFF,"FLYING,GRASS",GRASS,0,normal_pool,1
SPECIES_TROPIUS,SPECIES_BRELOOM,GRASS,GRASS,0,normal_pool,1
SPECIES_TROPIUS,SPECIES_ELDEGOSS,GRASS,GRASS,0,normal_pool,1
SPECIES_TROPIUS,SPECIES_MARACTUS,GRASS,GRASS,1,normal_pool,1
SPECIES_TROPIUS,SPECIES_AMOONGUSS,GRASS,GRASS,4,normal_pool,1
SPECIES_TROPIUS,SPECIES_CARNIVINE,GRASS,GRASS,-6,normal_pool,1
SPECIES_TROPIUS,SPECIES_CHERRIM,GRASS,GRASS,-10,normal_pool,1
SPECIES_TROPIUS,SPECIES_TREVENANT,GRASS,GRASS,14,normal_pool,1
SPECIES_TROPIUS,SPECIES_CACTURNE,GRASS,GRASS,15,normal_pool,1
SPECIES_TROPIUS,SPECIES_LUDICOLO,GRASS,GRASS,20,normal_pool,1
SPECIES_TROPIUS,SPECIES_SHIFTRY,GRASS,GRASS,20,normal_pool,1
SPECIES_TROPIUS,SPECIES_WHIMSICOTT,GRASS,GRASS,20,normal_pool,1
SPECIES_TROPIUS,SPECIES_LILLIGANT,GRASS,GRASS,20,normal_pool,1
SPECIES_TROPIUS,SPECIES_LURANTIS,GRASS,GRASS,20,normal_pool,1
SPECIES_TROPIUS,SPECIES_BRAMBLEGHAST,GRASS,GRASS,20,normal_pool,1
SPECIES_TROPIUS,SPECIES_LILLIGANT_HISUIAN,GRASS,GRASS,20,normal_pool,1
SPECIES_TROPIUS,SPECIES_TANGELA,GRASS,GRASS,-25,normal_pool,1
SPECIES_TROPIUS,SPECIES_FLAPPLE,GRASS,GRASS,25,normal_pool,1
SPECIES_TROPIUS,SPECIES_APPLETUN,GRASS,GRASS,25,normal_pool,1
SPECIES_TROPIUS,SPECIES_DIPPLIN,GRASS,GRASS,25,normal_pool,1
SPECIES_TROPIUS,SPECIES_SCOVILLAIN,GRASS,GRASS,26,normal_pool,1
SPECIES_TROPIUS,SPECIES_FERROTHORN,GRASS,GRASS,29,normal_pool,1
SPECIES_TROPIUS,SPECIES_VILEPLUME,GRASS,GRASS,30,normal_pool,1
SPECIES_TROPIUS,SPECIES_VICTREEBEL,GRASS,GRASS,30,normal_pool,1
SPECIES_TROPIUS,SPECIES_BELLOSSOM,GRASS,GRASS,30,normal_pool,1
SPECIES_TROPIUS,SPECIES_ABOMASNOW,GRASS,"GRASS,MONSTER",34,normal_pool,1
SPECIES_TROPIUS,SPECIES_SUNFLORA,GRASS,GRASS,-35,normal_pool,1
SPECIES_TROPIUS,SPECIES_THWACKEY,GRASS,GRASS,-40,normal_pool,1
SPECIES_TROPIUS,SPECIES_SERVINE,GRASS,GRASS,-47,normal_pool,2
SPECIES_TROPIUS,SPECIES_TSAREENA,GRASS,GRASS,50,normal_pool,2
SPECIES_TROPIUS,SPECIES_FLORAGATO,GRASS,GRASS,-50,normal_pool,2
SPECIES_TROPIUS,SPECIES_ARBOLIVA,GRASS,GRASS,50,normal_pool,2
SPECIES_TROPIUS,SPECIES_IVYSAUR,GRASS,"GRASS,MONSTER",-55,normal_pool,2
SPECIES_TROPIUS,SPECIES_PARASECT,GRASS,GRASS,-55,normal_pool,2
SPECIES_TROPIUS,SPECIES_BAYLEEF,GRASS,"GRASS,MONSTER",-55,normal_pool,2
SPECIES_TROPIUS,SPECIES_GROVYLE,GRASS,MONSTER,-55,normal_pool,2
SPECIES_TROPIUS,SPECIES_GROTLE,GRASS,"GRASS,MONSTER",-55,normal_pool,2
SPECIES_TROPIUS,SPECIES_ROSERADE,GRASS,GRASS,55,normal_pool,2
SPECIES_TROPIUS,SPECIES_TOEDSCRUEL,GRASS,GRASS,55,normal_pool,2
SPECIES_TROPIUS,SPECIES_ROSELIA,GRASS,GRASS,-60,normal_pool,2
SPECIES_TROPIUS,SPECIES_VENUSAUR,GRASS,"GRASS,MONSTER",65,normal_pool,2
SPECIES_TROPIUS,SPECIES_GLOOM,GRASS,GRASS,-65,normal_pool,2
SPECIES_TROPIUS,SPECIES_MEGANIUM,GRASS,"GRASS,MONSTER",65,normal_pool,2
SPECIES_TROPIUS,SPECIES_TORTERRA,GRASS,"GRASS,MONSTER",65,normal_pool,2
SPECIES_TROPIUS,SPECIES_SERPERIOR,GRASS,GRASS,68,normal_pool,2
SPECIES_TROPIUS,SPECIES_WEEPINBELL,GRASS,GRASS,-70,normal_pool,2
SPECIES_TROPIUS,SPECIES_EXEGGUTOR,GRASS,GRASS,70,normal_pool,2
SPECIES_TROPIUS,SPECIES_SCEPTILE,GRASS,MONSTER,70,normal_pool,2
SPECIES_TROPIUS,SPECIES_RILLABOOM,GRASS,GRASS,70,normal_pool,2
SPECIES_TROPIUS,SPECIES_MEOWSCARADA,GRASS,GRASS,70,normal_pool,2
SPECIES_TROPIUS,SPECIES_EXEGGUTOR_ALOLAN,GRASS,GRASS,70,normal_pool,2
SPECIES_TROPIUS,SPECIES_CHARIZARD,FLYING,MONSTER,74,normal_pool,3
SPECIES_TROPIUS,SPECIES_TANGROWTH,GRASS,GRASS,75,normal_pool,3
SPECIES_TROPIUS,SPECIES_HYDRAPPLE,GRASS,GRASS,80,normal_pool,3
SPECIES_TRUBBISH,SPECIES_GLIMMET,POISON,MINERAL,21,normal_pool,1
SPECIES_TRUBBISH,SPECIES_VAROOM,POISON,MINERAL,-29,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_TRANQUILL,"FLYING,NORMAL",FLYING,3,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_RUFFLET,"FLYING,NORMAL",FLYING,-5,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_PIDGEOTTO,"FLYING,NORMAL",FLYING,-6,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_CORVISQUIRE,FLYING,FLYING,10,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_STARAVIA,"FLYING,NORMAL",FLYING,-15,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_VULLABY,FLYING,FLYING,15,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_FARFETCHD,"FLYING,NORMAL",FLYING,22,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_FLETCHINDER,FLYING,FLYING,27,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_WOOBAT,FLYING,FLYING,-32,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_NATU,FLYING,FLYING,-35,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_ROWLET,FLYING,FLYING,-35,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_DODUO,"FLYING,NORMAL",FLYING,-45,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_SWABLU,"FLYING,NORMAL",FLYING,-45,normal_pool,1
SPECIES_TRUMBEAK,SPECIES_ARCHEN,FLYING,FLYING,46,normal_pool,2
SPECIES_TRUMBEAK,SPECIES_TOGETIC,FLYING,FLYING,50,normal_pool,2
SPECIES_TRUMBEAK,SPECIES_MURKROW,FLYING,FLYING,50,normal_pool,2
SPECIES_TRUMBEAK,SPECIES_DUCKLETT,FLYING,FLYING,-50,normal_pool,2
SPECIES_TRUMBEAK,SPECIES_CHATOT,"FLYING,NORMAL",FLYING,56,normal_pool,2
SPECIES_TRUMBEAK,SPECIES_SQUAWKABILLY,"FLYING,NORMAL",FLYING,62,normal_pool,2
SPECIES_TRUMBEAK,SPECIES_DARTRIX,FLYING,FLYING,65,normal_pool,2
SPECIES_TRUMBEAK,SPECIES_SWOOBAT,FLYING,FLYING,70,normal_pool,2
SPECIES_TRUMBEAK,SPECIES_WATTREL,FLYING,FLYING,-75,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_FLETCHLING,"FLYING,NORMAL",FLYING,-77,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_TAILLOW,"FLYING,NORMAL",FLYING,-85,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_WINGULL,FLYING,FLYING,-85,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_PELIPPER,FLYING,FLYING,85,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_FEAROW,"FLYING,NORMAL",FLYING,87,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_PIKIPEK,"FLYING,NORMAL",FLYING,-90,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_PIDOVE,"FLYING,NORMAL",FLYING,-91,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_SPEAROW,"FLYING,NORMAL",FLYING,-93,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_HOOTHOOT,"FLYING,NORMAL",FLYING,-93,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_NOCTOWL,"FLYING,NORMAL",FLYING,97,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_GOLBAT,FLYING,FLYING,100,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_SWELLOW,"FLYING,NORMAL",FLYING,100,normal_pool,3
SPECIES_TRUMBEAK,SPECIES_PIDGEY,"FLYING,NORMAL",FLYING,-104,normal_pool,3
SPECIES_TSAREENA,SPECIES_ARBOLIVA,GRASS,GRASS,0,normal_pool,1
SPECIES_TSAREENA,SPECIES_ROSERADE,GRASS,GRASS,5,normal_pool,1
SPECIES_TSAREENA,SPECIES_TOEDSCRUEL,GRASS,GRASS,5,normal_pool,1
SPECIES_TSAREENA,SPECIES_VENUSAUR,GRASS,GRASS,15,normal_pool,1
SPECIES_TSAREENA,SPECIES_MEGANIUM,GRASS,GRASS,15,normal_pool,1
SPECIES_TSAREENA,SPECIES_TORTERRA,GRASS,GRASS,15,normal_pool,1
SPECIES_TSAREENA,SPECIES_ABOMASNOW,GRASS,GRASS,-16,normal_pool,1
SPECIES_TSAREENA,SPECIES_SERPERIOR,GRASS,GRASS,18,normal_pool,1
SPECIES_TSAREENA,SPECIES_VILEPLUME,GRASS,GRASS,-20,normal_pool,1
SPECIES_TSAREENA,SPECIES_VICTREEBEL,GRASS,GRASS,-20,normal_pool,1
SPECIES_TSAREENA,SPECIES_EXEGGUTOR,GRASS,GRASS,20,normal_pool,1
SPECIES_TSAREENA,SPECIES_BELLOSSOM,GRASS,GRASS,-20,normal_pool,1
SPECIES_TSAREENA,SPECIES_RILLABOOM,GRASS,GRASS,20,normal_pool,1
SPECIES_TSAREENA,SPECIES_MEOWSCARADA,GRASS,GRASS,20,normal_pool,1
SPECIES_TSAREENA,SPECIES_EXEGGUTOR_ALOLAN,GRASS,GRASS,20,normal_pool,1
SPECIES_TSAREENA,SPECIES_FERROTHORN,GRASS,GRASS,-21,normal_pool,1
SPECIES_TSAREENA,SPECIES_SCOVILLAIN,GRASS,GRASS,-24,normal_pool,1
SPECIES_TSAREENA,SPECIES_TANGROWTH,GRASS,GRASS,25,normal_pool,1
SPECIES_TSAREENA,SPECIES_FLAPPLE,GRASS,GRASS,-25,normal_pool,1
SPECIES_TSAREENA,SPECIES_APPLETUN,GRASS,GRASS,-25,normal_pool,1
SPECIES_TSAREENA,SPECIES_DIPPLIN,GRASS,GRASS,-25,normal_pool,1
SPECIES_TSAREENA,SPECIES_LUDICOLO,GRASS,GRASS,-30,normal_pool,1
SPECIES_TSAREENA,SPECIES_SHIFTRY,GRASS,GRASS,-30,normal_pool,1
SPECIES_TSAREENA,SPECIES_WHIMSICOTT,GRASS,GRASS,-30,normal_pool,1
SPECIES_TSAREENA,SPECIES_LILLIGANT,GRASS,GRASS,-30,normal_pool,1
SPECIES_TSAREENA,SPECIES_LURANTIS,GRASS,GRASS,-30,normal_pool,1
SPECIES_TSAREENA,SPECIES_BRAMBLEGHAST,GRASS,GRASS,-30,normal_pool,1
SPECIES_TSAREENA,SPECIES_HYDRAPPLE,GRASS,GRASS,30,normal_pool,1
SPECIES_TSAREENA,SPECIES_LILLIGANT_HISUIAN,GRASS,GRASS,-30,normal_pool,1
SPECIES_TSAREENA,SPECIES_CACTURNE,GRASS,GRASS,-35,normal_pool,1
SPECIES_TSAREENA,SPECIES_TREVENANT,GRASS,GRASS,-36,normal_pool,1
SPECIES_TSAREENA,SPECIES_AMOONGUSS,GRASS,GRASS,-46,normal_pool,2
SPECIES_TSAREENA,SPECIES_MARACTUS,GRASS,GRASS,-49,normal_pool,2
SPECIES_TSAREENA,SPECIES_JUMPLUFF,GRASS,GRASS,-50,normal_pool,2
SPECIES_TSAREENA,SPECIES_BRELOOM,GRASS,GRASS,-50,normal_pool,2
SPECIES_TSAREENA,SPECIES_TROPIUS,GRASS,GRASS,-50,normal_pool,2
SPECIES_TSAREENA,SPECIES_ELDEGOSS,GRASS,GRASS,-50,normal_pool,2
SPECIES_TSAREENA,SPECIES_CARNIVINE,GRASS,GRASS,-56,normal_pool,2
SPECIES_TSAREENA,SPECIES_CHERRIM,GRASS,GRASS,-60,normal_pool,2
SPECIES_TSAREENA,SPECIES_TANGELA,GRASS,GRASS,-75,normal_pool,3
SPECIES_TSAREENA,SPECIES_SUNFLORA,GRASS,GRASS,-85,normal_pool,3
SPECIES_TSAREENA,SPECIES_THWACKEY,GRASS,GRASS,-90,normal_pool,3
